,A43ml,A1ml,V43ml,V1ml,Age 0,Age 1,Age 2,Age 3,Age 4,Age 5,Age 6,Age 7,Age 8+,1+
1991,132.24251748251748,37.03052447552447,4.303916083916083,0.9594930069930071,824.6185,671.8215,513.2205,548.029,35.039500000000004,112.66416666666667,22.514999999999997,24.026500000000002,40.43983333333334,1967.7559999999999
1992,146.96052447552447,39.266013986013995,4.412080419580421,0.9733391608391608,713.2777419354838,506.33032258064526,369.81483870967736,321.5167741935483,126.22225806451614,25.400483870967744,33.74354838709677,8.488548387096776,7.462580645161291,1398.9793548387097
1993,124.71770979020978,29.057797202797204,3.619178321678322,0.8011538461538462,73.14514285714286,437.37171428571423,464.0931428571428,247.04257142857142,188.8837142857143,66.82028571428572,13.641714285714283,22.02285714285714,17.075714285714284,1456.9517142857142
1994,152.14781468531467,45.87298951048951,4.909755244755245,1.004562937062937,806.1801388888888,178.6522222222222,557.741388888889,472.5698611111111,197.0068055555556,131.3151388888889,55.11375,11.01638888888889,17.938333333333336,1621.3538888888888
1995,145.70176573426573,35.32103146853147,4.644510489510489,0.7864685314685315,660.9085483870966,1949.1548387096773,239.16709677419357,573.1288709677419,313.54467741935485,159.1175806451613,82.46435483870968,31.146129032258063,19.731129032258067,3367.454677419355
1996,179.3430244755245,79.86667832167832,5.8093881118881106,2.020489510489511,51.60557142857143,902.8718571428573,1602.971,266.37828571428565,281.0937142857143,153.36400000000003,75.287,46.38457142857143,15.76542857142857,3344.1158571428573
1997,160.87459790209792,75.97697552447552,5.853426573426574,2.345314685314685,859.9058823529411,154.90607843137252,987.816862745098,946.4464705882353,120.64509803921567,127.31627450980392,44.15607843137255,30.555686274509807,7.857843137254902,2419.7003921568626
1998,164.3631118881119,91.87202797202798,6.097622377622378,2.9613111888111887,16.730000000000004,1250.378888888889,241.3302777777778,613.3040277777778,427.126388888889,96.17791666666668,57.78305555555557,20.442083333333333,13.027777777777779,2719.570416666667
1999,161.45283216783218,97.43958041958042,5.916048951048951,3.724055944055944,280.56122807017545,43.35105263157895,758.4670175438596,134.1236842105263,295.20736842105265,316.1071929824561,42.394122807017546,27.477456140350874,14.368070175438596,1631.4959649122804
2000,177.56921328671328,102.95332167832169,5.786206293706293,3.421923076923077,52.67035398230089,581.9493805309736,67.130796460177,434.00477876106197,62.818938053097355,130.99035398230086,148.8367256637168,14.025398230088495,22.91663716814159,1462.6730088495576
2001,184.46655594405593,108.93181818181819,5.818444055944055,4.116486013986013,132.22975,148.78124999999997,402.8905,74.16125000000001,345.87475,43.93825,106.042,71.437375,27.192375000000006,1220.31775
2002,165.99249999999998,99.64797202797203,5.128881118881119,3.3965384615384613,883.4493055555555,396.12999999999994,165.83055555555558,451.82124999999996,67.40930555555556,226.77138888888888,26.613472222222224,59.35180555555556,46.77402777777778,1440.7018055555554
2003,176.6845804195804,94.25753496503496,6.082447552447553,3.938164335664336,1688.6394594594594,1157.9633783783784,385.4002702702703,264.6701351351351,282.3987837837838,89.06229729729728,158.3095945945946,52.11040540540541,99.42324324324325,2489.3381081081084
2004,190.06814685314689,110.61215034965034,6.821835664335665,4.213636363636364,57.65098765432099,1332.463827160494,509.62345679012344,135.15432098765433,87.21765432098765,56.993086419753084,26.992716049382715,27.35851851851852,39.91185185185185,2215.715432098766
2005,145.2387062937063,89.33814685314685,4.799440559440559,2.9924650349650346,449.4837037037037,95.12283950617284,1293.1287654320988,504.473086419753,108.59308641975305,54.815802469135804,30.83975308641976,23.74728395061728,32.657283950617284,2143.3779012345676
2006,179.23169580419582,106.11468531468532,6.738094405594405,4.416241258741258,818.5693103448276,690.1885057471264,206.68057471264368,1339.0194252873564,453.3081609195404,98.23988505747126,49.76045977011494,23.129310344827587,33.73747126436781,2894.063793103448
2007,180.40744755244754,114.55274475524475,6.525279720279721,4.311153846153847,166.60693693693696,571.9818018018018,274.436036036036,90.73891891891891,308.94342342342344,137.19972972972974,12.620990990990988,6.358918918918918,25.999009009009008,1428.2788288288289
2008,158.4325524475524,106.23134615384616,5.990052447552447,3.9165559440559448,1072.141826923077,285.51038461538457,432.02076923076913,190.94903846153844,50.40413461538462,202.52951923076924,70.90182692307692,12.807788461538461,25.44903846153846,1270.5725000000004
2009,162.6451398601399,88.87807692307692,5.902552447552448,3.2161188811188812,124.81623853211009,993.1471559633028,357.00990825688075,283.3991743119266,76.78,65.28944954128441,98.6448623853211,35.56862385321101,18.849174311926603,1928.6883486238532
2010,205.4622027972028,110.68944055944056,7.470384615384616,4.4771853146853156,419.94639639639644,123.60612612612613,642.430900900901,118.78063063063064,73.77018018018018,18.96900900900901,24.43891891891892,40.93684684684685,29.34702702702703,1072.2796396396395
2011,185.60054195804196,124.64104895104896,7.17444055944056,5.1745629370629365,416.71697247706425,255.53697247706424,151.21889908256878,521.2430275229358,129.14954128440368,71.17045871559633,26.15201834862385,16.28229357798165,43.74926605504587,1214.50247706422
2012,190.25694055944055,90.75681818181819,6.070384615384614,3.19048951048951,292.6002752293578,725.1298165137615,210.55944954128444,108.94908256880734,297.3980733944954,48.04816513761468,26.27990825688073,14.35743119266055,34.63614678899082,1465.3580733944955
2013,193.85896853146855,105.24222027972027,6.413356643356644,3.8389685314685313,224.7750943396226,276.21424528301884,266.61264150943396,130.92801886792455,67.3322641509434,122.4195283018868,24.083584905660384,9.294811320754716,21.108396226415092,917.9934905660378
2014,218.30365384615385,100.47708041958042,7.199702797202798,3.2881118881118883,1537.7870093457943,131.7152336448598,186.57813084112152,142.05308411214952,75.46803738317757,35.43607476635514,58.148598130841116,11.283831775700934,13.360467289719626,654.0434579439253
2015,222.95935314685315,119.52412587412586,7.268216783216784,4.02305944055944,385.119716981132,1286.481603773585,156.60169811320756,190.1695283018868,109.50981132075472,35.576698113207556,34.012641509433955,26.603396226415093,19.43877358490566,1858.3941509433962
2016,173.97344405594401,99.17141608391607,6.7350349650349655,3.5370804195804197,277.1694545454546,252.5299090909091,910.564,235.10836363636366,89.33390909090909,41.44809090909091,18.559363636363635,11.862454545454545,14.096,1573.502090909091
2017,180.67423076923075,95.5836013986014,7.230314685314685,4.240349650349651,988.1294495412843,376.0139449541284,416.16743119266056,835.071009174312,131.4794495412844,61.34266055045871,29.50440366972477,9.659541284403671,17.967522935779815,1877.205963302752
2018,176.63928321678324,111.66234265734265,6.048094405594406,4.288339160839161,165.34157407407406,319.5989814814814,195.14759259259262,138.69055555555556,314.9368518518518,100.34222222222222,29.015833333333333,11.993333333333336,15.711111111111112,1125.4364814814815
